Date,Open,High,Low,Close,AdjClose,Volume
2011-10-05,10.0,10.0,10.0,10.0,10.0,600
2011-10-06,10.0,10.0,10.0,10.0,10.0,1800
2011-10-07,10.0,10.0,10.0,10.0,10.0,0
2011-10-10,10.0,10.0,10.0,10.0,10.0,0
2011-10-11,10.0,10.0,10.0,10.0,10.0,300
2011-10-12,10.0,10.0,10.0,10.0,10.0,0
2011-10-13,10.0,10.0,10.0,10.0,10.0,0
2011-10-14,10.0,10.0,10.0,10.0,10.0,0
2011-10-17,10.0,10.0,10.0,10.0,10.0,0
2011-10-18,10.0,10.0,10.0,10.0,10.0,0
2011-10-19,9.77,9.77,9.77,9.77,9.77,1355
2011-10-20,10.18,10.18,10.18,10.18,10.18,1468
2011-10-21,9.96,10.37,9.71,10.37,10.37,7684
2011-10-24,10.37,10.96,9.69,10.41,10.41,143150
2011-10-25,10.37,10.72,9.92,10.38,10.38,105546
2011-10-26,10.34,11.11,10.09,10.13,10.13,58970
2011-10-27,10.12,10.28,9.98,9.99,9.99,53158
2011-10-28,10.16,10.31,9.82,10.01,10.01,125905
2011-10-31,10.18,10.44,9.72,10.09,10.09,139224
2011-11-01,10.065,10.56,9.89,10.19,10.19,140082
2011-11-02,10.17,10.47,9.8,10.2,10.2,117799
2011-11-03,10.2,10.55,9.94,10.19,10.19,108154
2011-11-04,10.18,10.35,9.7,10.18,10.18,105971
2011-11-07,10.27,10.7,9.93,10.28,10.28,160681
2011-11-08,10.24,10.57,10.02,10.275,10.275,72834
2011-11-09,10.42,10.73,9.97,10.5,10.5,169011
2011-11-10,10.48,10.88,10.13,10.55,10.55,126469
2011-11-11,10.65,11.05,10.13,10.53,10.53,158007
2011-11-14,10.52,10.71,10.24,10.33,10.33,70095
2011-11-15,10.22,10.51,10.1,10.24,10.24,57468
2011-11-16,10.16,10.47,9.85,10.1,10.1,89961
2011-11-17,10.16,10.36,9.86,10.11,10.11,73530
2011-11-18,10.13,10.56,9.97,10.16,10.16,114277
2011-11-21,10.2,10.4,9.71,10.16,10.16,95506
2011-11-22,10.09,10.75,9.79,10.38,10.38,157565
2011-11-23,10.54,10.95,10.15,10.56,10.56,133700
2011-11-25,10.37,10.83,9.93,10.22,10.22,89919
2011-11-28,10.39,10.59,5.0,9.76,9.76,153845
2011-11-29,9.82,10.33,9.41,9.91,9.91,142701
2011-11-30,9.89,10.05,9.55,9.76,9.76,100560
2011-12-01,9.91,10.21,9.47,9.85,9.85,126284
2011-12-02,9.95,10.15,9.39,9.66,9.66,116503
2011-12-05,9.71,10.18,9.41,9.86,9.86,73911
2011-12-06,9.65,10.05,9.52,9.82,9.82,89473
2011-12-07,9.72,9.91,9.5,9.67,9.67,83310
2011-12-08,9.65,9.98,9.32,9.71,9.71,125662
2011-12-09,9.84,10.18,9.47,9.98,9.98,164053
2011-12-12,10.11,10.26,9.69,10.07,10.07,97706
2011-12-13,10.16,10.38,9.93,10.11,10.11,75266
2011-12-14,9.91,10.43,9.72,9.89,9.89,147671
2011-12-15,10.09,10.4,9.72,10.2,10.2,123459
2011-12-16,10.22,10.65,9.79,10.07,10.07,168351
2011-12-19,9.96,10.36,9.63,10.0,10.0,119991
2011-12-20,10.03,10.55,9.32,10.09,10.09,192482
2011-12-21,10.01,10.53,9.91,10.4,10.4,111071
2011-12-22,10.47,10.89,10.23,10.59,10.59,122090
2011-12-23,10.74,10.93,10.27,10.61,10.61,112628
2011-12-27,10.7,11.03,10.39,10.8,10.8,112193
2011-12-28,10.73,11.14,10.36,10.79,10.79,132304
2011-12-29,10.63,11.1,10.39,10.79,10.79,151201
2011-12-30,10.56,10.86,10.07,10.47,10.47,129721
2012-01-03,10.65,11.25,9.7,10.58,10.58,207583
2012-01-04,10.61,10.91,10.25,10.59,10.59,106847
2012-01-05,10.4,10.95,10.19,10.59,10.59,117561
2012-01-06,10.87,11.08,10.33,10.71,10.71,133245
2012-01-09,10.69,10.89,10.4,10.66,10.66,70744
